outlet,phase,source,target,polarity,raw_verb,quote,doc_id
guardian,post,US,Iran,negative,threatened to target,threatened to target the country’s water supply as well as its bridges and power generation,3276_0
guardian,post,US,Iran,negative,threatened,Trump threatened that any person who attacked the US vessels would be “BLOWN TO HELL!”,3280_0
guardian,post,US,Iran,negative,accusing,Accusing Iran of “WORLD EXTORTION”,3280_0
guardian,post,US,Iran,negative,blockade,Trump’s sweeping threat to blockade “any and all” ships,3280_0
guardian,post,UK,US,negative,would not support,"The British prime minister, Keir Starmer, said London would not support the blockade",3280_0
guardian,post,UK,US,negative,would not get dragged into,he would not get “dragged into the war”,3280_0
guardian,post,Iran,US,negative,considered in breach,Iran’s Revolutionary Guards have said any warships that approach the strait to enforce a blockade will be considered in breach of the current ceasefire,3280_0
guardian,post,Iran,US,negative,dealt with strongly,any warships that approach the strait to enforce a blockade will be considered in breach of the current ceasefire and be dealt with strongly,3280_0
guardian,post,Iran,US,negative,remained under control,They said the strait remained under Iranian control,3280_0
guardian,post,US,Iran,negative,blockade,The US blockade of ships using Iranian ports in the Gulf has come into effect,3286_0
guardian,post,US,Iran,negative,attack,"the conflict, which began with a US-Israeli attack on 28 February",3286_0
guardian,post,Iran,US,negative,warned,Iran warned that ordinary Americans would pay the cost for Donald Trump’s latest move in the shape of higher petrol prices,3286_0
guardian,post,Iran,US,negative,vowed,"vowed that if the US went back to bombing, the Tehran regime was ready to retaliate",3286_0
guardian,post,US,Iran,negative,eliminated,Trump said any Iranian attack boats approaching the US flotilla in the region would be “immediately eliminated”,3286_0
guardian,post,US,Iran,negative,ordered,Trump ordered the blockade following US-Iranian talks in Islamabad that ended after 21 hours without agreement,3286_0
guardian,post,Iran,US,negative,taunting,"Mohammad Bagher Ghalibaf, Iran’s parliamentary speaker who also led his country’s delegation in Islamabad, told Americans in a post on X on Sunday to “enjoy the current pump figures”, taunting Washington",3286_0
guardian,post,Iran,US,negative,condemn,"Iran’s president, Masoud Pezeshkian, spoke out on Monday against what he called the “desecration of Jesus”. “I condemn the insult to Your Excellency on behalf of the great nation of Iran",3286_0
guardian,post,US,Iran,negative,bombardment,The US-Israeli bombardment of Iran has stopped under a two-week Pakistani-brokered ceasefire,3286_0
guardian,post,Iran,US,negative,said,Iran has also said it is ready to go back to battle,3286_0
guardian,post,UK,US,negative,did not support,"The UK prime minister, Keir Starmer, was adamant that his country did not support the blockade",3286_0
guardian,post,EU,US,neutral,said,"Ursula ⁠⁠von der Leyen, the president of the European Commission, said that restoration ⁠⁠of freedom of navigation in the strait of ⁠⁠Hormuz was of “paramount” importance",3286_0
guardian,post,UK,US,negative,hit out at,Rachel Reeves has hit out at the “folly” of Donald Trump’s decision to go to war against Iran,3293_0
guardian,post,UK,US,negative,renewed her criticism,the UK chancellor renewed her criticism of the war,3293_0
guardian,post,UK,US,negative,said,I feel very frustrated and angry that the US went into this war without a clear exit plan,3293_0
guardian,post,UK,US,negative,said,I don’t think it was the right decision,3293_0
guardian,post,UK,Iran,negative,said,no sensible person is a supporter of the Iranian regime,3293_0
guardian,post,UK,US,negative,said,"to start a conflict without being clear what the objectives are and not being clear about how you are going to get out of it, I do think that is a folly",3293_0
guardian,post,UK,US,negative,said,it is one that is affecting families here in the UK but also families in the US and around the world,3293_0
guardian,post,UK,US,negative,said,I don’t think it was the right decision,3293_0
guardian,post,UK,US,negative,said,there’s been some considerable pressure – we’re not getting dragged into the war,3293_0
guardian,post,UK,US,negative,rebuke,the British government’s harshest rebuke yet to President Trump,3304_0
guardian,post,UK,US,negative,blamed,Reeves blamed Donald Trump for the impact of the war,3304_0
guardian,post,US,Iran,negative,attacking,her failure to join the US in attacking Iran,3301_0
guardian,post,Iran,US,negative,increase pressure,increase pressure on the US to make compromises in its conflict with his country,3288_0
guardian,post,Iran,France,neutral,held phone briefings,Araghchi held phone briefings with the French and German foreign ministers,3288_0
guardian,post,Iran,Germany,neutral,held phone briefings,Araghchi held phone briefings with the French and German foreign ministers,3288_0
guardian,post,Iran,Saudi_Arabia,neutral,held phone briefings,"Araghchi held phone briefings with the French and German foreign ministers, Jean-Noël Barrot and Johann Wadephul, as well as the Saudi, Omani and Qatari foreign ministers",3288_0
guardian,post,Iran,Oman,neutral,held phone briefings,"Araghchi held phone briefings with the French and German foreign ministers, Jean-Noël Barrot and Johann Wadephul, as well as the Saudi, Omani and Qatari foreign ministers",3288_0
guardian,post,Iran,Qatar,neutral,held phone briefings,"Araghchi held phone briefings with the French and German foreign ministers, Jean-Noël Barrot and Johann Wadephul, as well as the Saudi, Omani and Qatari foreign ministers",3288_0
guardian,post,Iran,EU,negative,dismissed,"Tehran has largely dismissed European governments, seeing them as inveterate creatures of America",3288_0
guardian,post,Iran,Germany,positive,urging,"Iran will be urging the countries with minesweeper equipment – Germany, the UK and Italy – to resist pressure from Washington",3288_0
guardian,post,Iran,UK,positive,urging,"Iran will be urging the countries with minesweeper equipment – Germany, the UK and Italy – to resist pressure from Washington",3288_0
guardian,post,Iran,US,negative,resist pressure,resist pressure from Washington to start clearing mines from the strait since Tehran will see this as an action as in support of Trump’s illegal blockade of Iranian oil ports,3288_0
guardian,post,Iran,Israel,negative,demands,"whether Israel should be required to join the ceasefire, as Iran demands, by ending its attacks on Hezbollah in southern Lebanon",3288_0
guardian,post,Iran,Hezbollah,positive,protect,Iran feels a strong obligation to protect Hezbollah from Israeli assaults,3288_0
guardian,post,Iran,Saudi_Arabia,positive,participation,"A consortium was to be formed for dilution, with the participation of Iran, the United States and Saudi Arabia",3288_0
guardian,post,Iran,US,positive,participation,"A consortium was to be formed for dilution, with the participation of Iran, the United States and Saudi Arabia",3288_0
guardian,post,Iran,Saudi_Arabia,negative,backed out,but they backed out of this agreement,3288_0
guardian,post,Iran,US,negative,backed out,but they backed out of this agreement,3288_0
guardian,post,UK,Iran,neutral,insisted,The UK has insisted that freedom of navigation means navigation remains free,3288_0
guardian,post,Iran,EU,negative,critical,Araghchi was highly critical last year of Europe’s refusal to stand up to Trump,3288_0
guardian,post,France,Iran,neutral,permitted,"when the E3 powers – France, Germany and the UK – permitted UN sanctions to be reinstated due to Iran’s alleged failure to meet its commitments on access to its nuclear sites",3288_0
guardian,post,Germany,Iran,neutral,permitted,"when the E3 powers – France, Germany and the UK – permitted UN sanctions to be reinstated due to Iran’s alleged failure to meet its commitments on access to its nuclear sites",3288_0
guardian,post,UK,Iran,neutral,permitted,"when the E3 powers – France, Germany and the UK – permitted UN sanctions to be reinstated due to Iran’s alleged failure to meet its commitments on access to its nuclear sites",3288_0
guardian,post,Iran,EU,neutral,watched,But the Iranian foreign ministry has watched as the split between Trump and Europe has grown over the Middle East,3288_0
guardian,post,Iran,Israel,negative,demands,"whether Israel should be required to join the ceasefire, as Iran demands, by ending its attacks on Hezbollah in southern Lebanon",3288_0
guardian,post,EU,Iran,positive,included,"the EU Commission president, Ursula von der Leyen, said it was vital that the war in Lebanon be included in any ceasefire talks",3288_0
guardian,post,Iran,US,negative,resist pressure,"Iran will be urging the countries with minesweeper equipment – Germany, the UK and Italy – to resist pressure from Washington",3288_0
guardian,post,Iran,US,negative,illegal blockade,resist pressure from Washington to start clearing mines from the strait since Tehran will see this as an action as in support of Trump’s illegal blockade of Iranian oil ports,3288_0
guardian,post,China,US,negative,accusing,China is accusing the US of “dangerous and irresponsible” behaviour regarding its blockade in the strait of Hormuz,3309_0
guardian,post,US,China,negative,accused,"Scott Bessent, accused China on Tuesday of being an “unreliable global partner” for stockpiling oil",3309_0
guardian,post,China,Iran,positive,may have helped,US intelligence briefing that China may have helped Iran militarily in the conflict,3309_0
guardian,post,China,Iran,negative,denied,Beijing has denied such claims,3309_0
guardian,post,China,Iran,positive,agreed not to send weapons,China has “agreed not to send weapons to Iran”,3309_0
guardian,post,US,Iran,negative,declared,Trump declared a US naval blockade on ships using Iranian ports in the Gulf,3305_0
guardian,post,US,Iran,negative,blockade,a US naval blockade on ships using Iranian ports in the Gulf,3305_0
guardian,post,Iran,US,negative,accused,An Iranian official accused the US delegation of making maximalist demands,3305_0
